epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
26,1900,130930.9,1149250930.9,3784144.385986444,901246.2319601248,5037714.137737698,52.5116590408301,13.3962156196853,75.4416836714372,0.08460051095491349,-0.25766717581379167,-0.017335326855892584,0.27175381046618,0
27,1900,130931.1,1149250931.1,3784144.3956873207,901246.1591151244,5037714.142460436,52.5116591197114,13.3962145428374,75.4409030323373,0.13971038166313224,-0.42544814622723914,-0.02863965556235514,0.448715216750427,0
28,1900,130931.3,1149250931.3,3784144.4279559054,901246.057305066,5037714.1356492825,52.5116590268212,13.3962129739581,75.44024736512,0.20230802061040656,-0.6154215347334323,-0.041587234357162495,0.649154603063424,0
29,1900,130931.5,1149250931.5,3784144.4703793814,901245.9136193892,5037714.12892007,52.5116589331192,13.3962107704197,75.4397642547224,0.2670876880462969,-0.8114934089375504,-0.05507920140078727,0.856090593501617,0
30,1900,130931.7,1149250931.7,3784144.5459370967,901245.7286681733,5037714.105054774,52.5116585840319,13.3962078625471,75.4394823283522,0.3328423026978281,-1.010822977937087,-0.06871973373747309,1.06642838155956,0
31,1900,130931.9,1149250931.9,3784144.6236155285,901245.5081476918,5037714.086188123,52.5116583063341,13.3962044377911,75.4394069113596,0.4007368503603169,-1.2136849057832217,-0.08332926164551248,1.28084536131772,0
32,1900,130932.1,1149250932.1,3784144.7091404037,901245.2454632418,5037714.069207274,52.511658054179,13.396200382122,75.4395280331605,0.46932581854722466,-1.416338827190904,-0.09849391615977442,1.49532051710796,0
33,1900,130932.3,1149250932.3,3784144.8153633303,901244.9433193658,5037714.044002398,52.5116576786604,13.3961956904355,75.4398138010064,0.5416157103331021,-1.622526341076884,-0.11579206973967159,1.71445242237356,0
34,1900,130932.5,1149250932.5,3784144.9451986114,901244.6016361751,5037714.008353283,52.5116571475523,13.396190351642,75.4402166585383,0.6236604204796682,-1.8435623149570228,-0.1377300763059406,1.9510622499351,0
35,1900,130932.7,1149250932.7,3784145.0880110357,901244.2132959352,5037713.971404563,52.5116565963985,13.396184300049,75.4406925754483,0.7101442224049528,-2.075498693636378,-0.161043276209218,2.19953053643582,0
36,1900,130932.9,1149250932.9,3784145.2419919386,901243.7768445049,5037713.934702438,52.5116560486035,13.3961775209932,75.4411925955531,0.7999211483091435,-2.3010308348750765,-0.18795169865597902,2.44334659587742,0
37,1900,130933.1,1149250933.1,3784145.4178968463,901243.2976997169,5037713.889194684,52.5116553711024,13.3961700554,75.4416656303257,0.8881775829623626,-2.515310833299238,-0.2157252243686641,2.67622595821397,0
38,1900,130933.3,1149250933.3,3784145.608253596,901242.7755311066,5037713.840459457,52.5116546467799,13.396161924033,75.4420674127146,0.9764624434518647,-2.7179097732868276,-0.2455957750448474,2.89841848667854,0
39,1900,130933.5,1149250933.5,3784145.8063627155,901242.2124770696,5037713.793072631,52.5116539436006,13.3961531803935,75.4423639598124,1.0641114432115952,-2.910389037421447,-0.2767902429537012,3.11115900450478,0
40,1900,130933.7,1149250933.7,3784146.034536729,901241.6166601881,5037713.728897706,52.5116529941822,13.3961438647236,75.4425196134103,1.1480530828503628,-3.0867894161140996,-0.3080758376541884,3.30774931066769,0
41,1900,130933.9,1149250933.9,3784146.2848140257,901240.9887075187,5037713.65371782,52.5116518843437,13.3961340131768,75.4424979908371,1.216833386850642,-3.242000489766182,-0.33181447213324405,3.47869968679615,0
42,1900,130934.1,1149250934.1,3784146.5426657493,901240.3337247091,5037713.5774146905,52.5116507604752,13.3961237484875,75.4422582481599,1.2653557585180624,-3.3701532380013375,-0.34524631442038295,3.6163867410506,0
43,1900,130934.3,1149250934.3,3784146.813060342,901239.6546265479,5037713.49571197,52.5116495599094,13.3961130954651,75.4417597209018,1.2969092623754426,-3.473015834476551,-0.3505112324869145,3.72379789267081,0
44,1900,130934.5,1149250934.5,3784147.094231958,901238.9581646349,5037713.408657106,52.5116482840008,13.3961021568744,75.4409466008244,1.320683579517801,-3.5615740305045267,-0.35251377636269693,3.81487623056079,0
45,1900,130934.7,1149250934.7,3784147.3698377144,901238.2412965058,5037713.32893376,52.5116471205078,13.3960909448914,75.4397784375364,1.3445921398052507,-3.6686102581151285,-0.35133296472806497,3.92301721898824,0
46,1900,130934.9,1149250934.9,3784147.647804495,901237.4973062375,5037713.251806323,52.5116459996401,13.3960793362383,75.4382437293648,1.3807040975782285,-3.825544134756388,-0.35039075261552,4.08214470732687,0
47,1900,130935.1,1149250935.1,3784147.915115335,901236.7105291105,5037713.18979409,52.5116451060389,13.3960671508861,75.4363609332602,1.4346331233807543,-4.035271457571246,-0.3533611480382488,4.29726099229885,0
48,1900,130935.3,1149250935.3,3784148.2144625,901235.8839476886,5037713.110553727,52.5116439617486,13.396054285885,75.4341625019545,1.5013835315619934,-4.2811289774160315,-0.35947780119954725,4.55098254442621,0
49,1900,130935.5,1149250935.5,3784148.529690063,901235.0060806634,5037713.028223187,52.5116427751255,13.3960406318588,75.4316827410393,1.569076235216544,-4.534186631898411,-0.36501820924576445,4.81186938080083,0
50,1900,130935.7,1149250935.7,3784148.8641251265,901234.0793225716,5037712.939933221,52.5116415034425,13.3960262117637,75.4289524099592,1.6340434020408519,-4.780784625685596,-0.3696730272836764,5.0658323722806,0
51,1900,130935.9,1149250935.9,3784149.215134385,901233.1056691005,5037712.84733306,52.5116401706884,13.3960110631806,75.4260025217524,1.6949056110825071,-5.023319289031312,-0.3719871938628293,5.31458523145795,0
52,1900,130936.1,1149250936.1,3784149.5834609563,901232.0847411053,5037712.749976821,52.511638769896,13.3959951781413,75.4228658029146,1.7568412696156734,-5.263871107600244,-0.37545480699689127,5.56199573859514,0
53,1900,130936.3,1149250936.3,3784149.955259246,901231.0139377185,5037712.658699122,52.5116374606587,13.3959785666269,75.4195754112863,1.813807073143216,-5.496765868765096,-0.376575047905881,5.80052927596358,0
54,1900,130936.5,1149250936.5,3784150.338703566,901229.8994022728,5037712.5663515255,52.5116361370298,13.3959612887667,75.4161649899602,1.8656795097524979,-5.703502025557334,-0.37854346497500835,6.01281885171358,0
55,1900,130936.7,1149250936.7,3784150.721817063,901228.7432763431,5037712.481537234,52.5116349256016,13.3959434161158,75.4126721739854,1.9032763815296625,-5.867513927340034,-0.3774525666222286,6.18002031647693,0
56,1900,130936.9,1149250936.9,3784151.1232534875,901227.5641003107,5037712.387093497,52.5116335724864,13.395925150672,75.4091367293659,1.928569273517301,-5.991615610001999,-0.3742733311761137,6.30546727746678,0
57,1900,130937.1,1149250937.1,3784151.5232202783,901226.3598602628,5037712.298198637,52.511632301316,13.3959065311197,75.4056003335715,1.9499493779568147,-6.098430307419352,-0.3712465834761642,6.41334380933907,0
58,1900,130937.3,1149250937.3,3784151.908036974,901225.128788979,5037712.225430472,52.5116312677568,13.3958875788207,75.4021076727984,1.978523782075732,-6.206396227536893,-0.37338327311265573,6.52482379517361,0
59,1900,130937.5,1149250937.5,3784152.3086376875,901223.8772358489,5037712.144629772,52.5116301146124,13.3958682791914,75.3986985209219,2.0046803240013755,-6.314843469851914,-0.37363046714400516,6.63593180918459,0
60,1900,130937.7,1149250937.7,3784152.725784957,901222.610496888,5037712.054314339,52.5116288197379,13.3958487055128,75.3953949883076,2.0306827510020335,-6.407897167492371,-0.3764981512413056,6.73250097677394,0
61,1900,130937.9,1149250937.9,3784153.1520258295,901221.3284726563,5037711.960070277,52.5116274655466,13.3958288817926,75.3922030508738,2.0485017411849022,-6.478312686036057,-0.377282694082015,6.80494209181438,0
62,1900,130938.1,1149250938.1,3784153.5885097547,901220.035742347,5037711.860214879,52.5116260272974,13.3958088697206,75.3891137111978,2.0609280523125375,-6.526454427303423,-0.37800160516873954,6.85455447436136,0
63,1900,130938.3,1149250938.3,3784154.0184565475,901218.7332019268,5037711.767069816,52.5116246872961,13.3957887393948,75.3860956922654,2.0673832152443294,-6.564638263369085,-0.3760347483196683,6.89274626107093,0
64,1900,130938.5,1149250938.5,3784154.4511658135,901217.4234243851,5037711.673179067,52.5116233360066,13.395768495948,75.3831013649159,2.0765497315294423,-6.6031476218002565,-0.37603311906088843,6.93217269039311,0
65,1900,130938.7,1149250938.7,3784154.890128056,901216.1053192175,5037711.576065368,52.5116219374697,13.3957481118443,75.3800778490591,2.084162757231616,-6.654331034156436,-0.3726202748303342,6.98302955600099,0
66,1900,130938.9,1149250938.9,3784155.32345718,901214.7745385088,5037711.485306067,52.5116206336967,13.3957275653451,75.3769744371727,2.0990641099758927,-6.718398405052516,-0.3723561335905729,7.0485173162179,0
67,1900,130939.1,1149250939.1,3784155.763942659,901213.4296463844,5037711.391565763,52.5116192872877,13.3957067922345,75.3737531663273,2.1156418184168273,-6.79557871252351,-0.3710127273182812,7.12695452390212,0
68,1900,130939.3,1149250939.3,3784156.1998595796,901212.0670436041,5037711.304211545,52.5116180367492,13.395685780951,75.3703974855265,2.1367581860142493,-6.880034643424368,-0.3717630027577012,7.21379372940742,0
69,1900,130939.5,1149250939.5,3784156.6345432377,901210.6862544569,5037711.220823956,52.511616846499,13.3956645132972,75.3668951854802,2.153119292664943,-6.9649145052638515,-0.3688899431861272,7.29945453744762,0
70,1900,130939.7,1149250939.7,3784157.0729344264,901209.2904005335,5037711.137144666,52.5116156538186,13.3956430171405,75.3632326863765,2.1736819836347956,-7.037910985359008,-0.37126353246357935,7.37529124945943,0
71,1900,130939.9,1149250939.9,3784157.5303057074,901207.8840160022,5037711.040971056,52.5116142785403,13.3956213053329,75.3594088153444,2.184928530129971,-7.099282433988281,-0.3687517718356372,7.43704925548718,0
72,1900,130940.1,1149250940.1,3784157.983792891,901206.4653050788,5037710.949707278,52.5116129774157,13.3955994301641,75.3554435960928,2.1979118176296666,-7.153779562820017,-0.36875743915778497,7.49288732335084,0
73,1900,130940.3,1149250940.3,3784158.422480354,901205.0305992104,5037710.872198289,52.5116118805965,13.3955773763174,75.351375533804,2.210632899069519,-7.213385065079254,-0.36765978431294283,7.55347573164553,0
74,1900,130940.5,1149250940.5,3784158.8877731916,901203.5889842997,5037710.775998766,52.511610508415,13.3955551326911,75.3472546987432,2.2243608167110414,-7.281048489343307,-0.3658815829842911,7.62202843604345,0
75,1900,130940.7,1149250940.7,3784159.3477277914,901202.1308470728,5037710.686695586,52.5116092382697,13.395532670545,75.3431162692033,2.2439197468234293,-7.347373714568848,-0.3686919727347172,7.69122942724246,0
76,1900,130940.9,1149250940.9,3784159.826648648,901200.6643029897,5037710.584725247,52.5116077811683,13.3955100232256,75.338970622733,2.2624572834305403,-7.407735818306732,-0.3717999325409383,7.75445021281392,0
77,1900,130941.1,1149250941.1,3784160.3024544017,901199.1852748939,5037710.487273108,52.5116063910044,13.3954872076625,75.3348059774024,2.2799453835714387,-7.457078140732915,-0.37608306181202716,7.80689463349207,0
78,1900,130941.3,1149250941.3,3784160.775983648,901197.6958131957,5037710.393321436,52.5116050530076,13.395464250373,75.3306003683359,2.2947971388882262,-7.49745659495514,-0.37999197445402544,7.84999001289399,0
79,1900,130941.5,1149250941.5,3784161.2521010158,901196.1988929174,5037710.298690154,52.5116037056579,13.3954411773846,75.3263365482164,2.3079297589099736,-7.536497088336435,-0.3828559588478741,7.8912550852061,0
80,1900,130941.7,1149250941.7,3784161.741110165,901194.6965872964,5037710.195322294,52.5116022299934,13.3954179832444,75.3220140379036,2.314920009366441,-7.578644117633496,-0.38058491797490585,7.93344478718393,0
81,1900,130941.9,1149250941.9,3784162.218285697,901193.1823006913,5037710.102849736,52.5116009157891,13.3953946578179,75.3176418160763,2.3229325891749286,-7.619336122363408,-0.3793352605635485,7.97459679227167,0
82,1900,130942.1,1149250942.1,3784162.706539787,901191.662653637,5037710.0030147405,52.5115994933217,13.3953712177836,75.3132312658864,2.3279452679817343,-7.656178901861693,-0.3765312754655857,8.01112853157621,0
83,1900,130942.3,1149250942.3,3784163.1730354587,901190.1306438743,5037709.921575031,52.5115983428077,13.3953476748593,75.3087923460715,2.3354004205001173,-7.695804694745606,-0.37505522778459316,8.05109753062458,0
84,1900,130942.5,1149250942.5,3784163.641764004,901188.5884987852,5037709.840266722,52.511597194262,13.3953239790949,75.3043510338754,2.346836367756141,-7.744482410220368,-0.37494100239194844,8.10094003770613,0
85,1900,130942.7,1149250942.7,3784164.139805825,901187.0430336538,5037709.737720937,52.511595731711,13.395300135737,75.2999453270486,2.3573570653756217,-7.791152379274996,-0.37450068344704085,8.1485850607735,0
86,1900,130942.9,1149250942.9,3784164.6397763067,901185.4903635322,5037709.635095309,52.5115942672423,13.3952761825642,75.2956026793099,2.3657378185370415,-7.827386483842249,-0.3743180637554678,8.18564649898506,0
87,1900,130943.1,1149250943.1,3784165.1289207917,901183.9281179281,5037709.542342353,52.5115929476773,13.3952521291332,75.2913346426834,2.3761062890926414,-7.857920144420346,-0.37663150337791523,8.21794629956228,0
88,1900,130943.3,1149250943.3,3784165.629199507,901182.3614286849,5037709.442160151,52.5115915175827,13.3952279740412,75.2871375280029,2.3857794257662035,-7.892879422753418,-0.37763977350350403,8.25421715543427,0
89,1900,130943.5,1149250943.5,3784166.128647331,901180.7864492931,5037709.344137838,52.5115901187541,13.395203703002,75.2829938868302,2.410941425685786,-7.927566176532768,-0.39025335654578625,8.29525416872138,0
90,1900,130943.7,1149250943.7,3784166.6252072356,901179.2016893422,5037709.250049051,52.5115887776225,13.3951793016795,75.2788830753258,2.4471049873339057,-7.967974607602788,-0.4100590007428277,8.34536341632451,0
91,1900,130943.9,1149250943.9,3784167.115662207,901177.6046022659,5037709.162721741,52.5115875361761,13.3951547445627,75.2747853538631,2.507579845018169,-8.003811534604003,-0.44881662223534496,8.39942808297066,0
92,1900,130944.1,1149250944.1,3784167.635995976,901176.0069184506,5037709.053207587,52.5115859671102,13.3951300769445,75.2706887721253,2.5675029469272617,-8.042348177423264,-0.48668290199715014,8.45625779151037,0
93,1900,130944.3,1149250944.3,3784168.1555777993,901174.3979513209,5037708.946267778,52.5115844359735,13.3951052502228,75.266599278229,2.6399546590795273,-8.068717213157608,-0.536059374413041,8.5065220696121,0
94,1900,130944.5,1149250944.5,3784168.7117416793,901172.7904972708,5037708.811804585,52.5115824980478,13.3950803203578,75.2625426156113,2.7140508686466136,-8.08019585255851,-0.58930876999979,8.54417473836437,0
95,1900,130944.7,1149250944.7,3784169.2670743177,901171.179009804,5037708.678764772,52.5115805803303,13.3950553355392,75.2585550196896,2.7890181461614154,-8.084921982507069,-0.6444079738912366,8.57670375608592,0
96,1900,130944.9,1149250944.9,3784169.825390982,901169.5652307781,5037708.544038212,52.5115786364689,13.3950303077065,75.2546730736577,2.875180687245785,-8.090960734615688,-0.7076272069061803,8.61574406870108,0
97,1900,130945.1,1149250945.1,3784170.418198464,901167.953384576,5037708.383400888,52.5115763084507,13.3950051898816,75.2509246294611,2.96869564328719,-8.107598871049937,-0.7744490486507586,8.66868413343563,0
98,1900,130945.3,1149250945.3,3784171.049553358,901166.3419519771,5037708.1941014975,52.511573555599,13.3949799464555,75.2473140926569,3.0616568316670243,-8.127065270538152,-0.8403552212674466,8.72520082086322,0
99,1900,130945.5,1149250945.5,3784171.694668509,901164.7270667724,5037707.995288511,52.5115706609646,13.3949546066103,75.2438151249527,3.148545820661555,-8.142321052177014,-0.9024789040702635,8.77640023436843,0
100,1900,130945.7,1149250945.7,3784172.3561637574,901163.1093692267,5037707.784834377,52.5115675936811,13.3949291705809,75.2403809078315,3.2174459218550977,-8.160726226377285,-0.9506207921840101,8.8234398446681,0
101,1900,130945.9,1149250945.9,3784173.0325495144,901161.4883706155,5037707.563859974,52.5115643710187,13.3949036364477,75.236950032179,3.262006358204534,-8.180832572076586,-0.9802996329791891,8.86158532226233,0
102,1900,130946.1,1149250946.1,3784173.7236399553,901159.8668611206,5037707.331919643,52.5115609872199,13.3948780448237,75.2334522547519,3.287500899922067,-8.187425478811013,-0.9981538042897015,8.87907141288379,0
103,1900,130946.3,1149250946.3,3784174.4041220713,901158.2438981074,5037707.107971325,52.5115577231118,13.3948524685741,75.2298109022,3.288024173662612,-8.172349965346008,-1.0012260405011604,8.86571263389798,0
104,1900,130946.5,1149250946.5,3784174.9897371773,901156.7067828297,5037706.939275248,52.5115552774262,13.3948284460812,75.225949343871,3.2745513127723194,-8.160752333785025,-0.993236992105995,8.84912903487368,0
105,1900,130946.7,1149250946.7,3784175.6717185006,901155.09030557,5037706.712411185,52.5115519762477,13.3948029576531,75.2217973838572,3.2395145754516306,-8.141604455150793,-0.9704999875865047,8.81601089011352,0
106,1900,130946.9,1149250946.9,3784176.3276163368,901153.4727144036,5037706.504762564,52.5115489629266,13.3947775422681,75.2172932431084,3.1975939992688867,-8.126917638669001,-0.941833960173365,8.78398821142228,0
107,1900,130947.1,1149250947.1,3784176.975697534,901151.8572964882,5037706.30205209,52.5115460272385,13.3947521846968,75.2123864796063,3.1526273749394798,-8.126110499712834,-0.9084289211553749,8.76344534549925,0
108,1900,130947.3,1149250947.3,3784177.627091892,901150.2435159221,5037706.096024172,52.5115430477146,13.3947268392845,75.2070402735331,3.1144676463457173,-8.133504301411497,-0.878645607185966,8.75361748331744,0
109,1900,130947.5,1149250947.5,3784178.2455751915,901148.6200711766,5037705.915686328,52.5115404529429,13.3947014676995,75.2012316156216,3.0752952421230395,-8.149103057447556,-0.8466487935978064,8.75112196502976,0
110,1900,130947.7,1149250947.7,3784178.870301162,901146.9980209807,5037705.729847956,52.511537782476,13.3946760947985,75.1949514605833,3.0349179742945718,-8.168697959386533,-0.8130429335492928,8.75210787605914,0
111,1900,130947.9,1149250947.9,3784179.502145068,901145.3747952837,5037705.538319694,52.5115350334522,13.3946506807706,75.1882054080217,2.9891705606646806,-8.19224498207335,-0.7747279623975437,8.75489702411005,0
112,1900,130948.1,1149250948.1,3784180.1129677612,901143.7446895293,5037705.363141783,52.5115325310261,13.3946252398919,75.1810179192722,2.9433999707879854,-8.216268992423785,-0.7363109434932854,8.75858626431271,0
113,1900,130948.3,1149250948.3,3784180.711104911,901142.1060158361,5037705.198449682,52.5115301880905,13.3945997195356,75.1734327530862,2.8969995049420034,-8.243570682047656,-0.6968415693926707,8.76553774131305,0
114,1900,130948.5,1149250948.5,3784181.3004267034,901140.461144721,5037705.041016868,52.5115279562373,13.3945741404617,75.1655152828336,2.857758460641071,-8.277386599737927,-0.6615566975276949,8.78177485505808,0
115,1900,130948.7,1149250948.7,3784181.8781058607,901138.8066134574,5037704.893670825,52.511525876262,13.3945484627017,75.1573469767693,2.8272415571844944,-8.311964329910836,-0.6326459431621654,8.80240232742066,0
116,1900,130948.9,1149250948.9,3784182.4448275906,901137.1457723015,5037704.755415775,52.5115239324314,13.394522731921,75.149015724553,2.7990521001546016,-8.343205879759587,-0.6060645906974409,8.82105953383901,0
117,1900,130949.1,1149250949.1,3784183.0361366225,901135.4861845364,5037704.598502233,52.5115217139262,13.3944969352087,75.140613438331,2.7720096240485197,-8.374098915521559,-0.5804010010503704,8.84004724675028,0
118,1900,130949.3,1149250949.3,3784183.6033164547,901133.8152011255,5037704.461657028,52.5115197913706,13.3944710575478,75.1322431469615,2.7475356929574035,-8.41128507869133,-0.5555357654494343,8.86607517708844,0
119,1900,130949.5,1149250949.5,3784184.1581923687,901132.1341817072,5037704.335965501,52.5115180317357,13.394445078071,75.1240240971915,2.724215706177232,-8.451570964835454,-0.5309808058093569,8.89563621128755,0
120,1900,130949.7,1149250949.7,3784184.7220103065,901130.449202379,5037704.204658276,52.5115161858957,13.3944190113469,75.1160854315181,2.7016081264889484,-8.479449411808067,-0.5091619873662632,8.91397749188891,0
121,1900,130949.9,1149250949.9,3784185.2828957364,901128.7606707935,5037704.076684506,52.5115143844905,13.3943929037327,75.1085552822462,2.67048455007417,-8.483617011466604,-0.48520195485398476,8.90722550890144,0
122,1900,130950.1,1149250950.1,3784185.826261609,901127.0721613744,5037703.962449627,52.5115127797094,13.394366856215,75.1015578254947,2.6306859412306705,-8.45562274016955,-0.46048357386298844,8.86736204106152,0
123,1900,130950.3,1149250950.3,3784186.3718069117,901125.3956787759,5037703.845266027,52.5115111238117,13.3943409735874,75.0952070405749,2.5907812311924143,-8.392829053295594,-0.44186909630223326,8.79471291197208,0
124,1900,130950.5,1149250950.5,3784186.9100286453,901123.7342788874,5037703.731798467,52.511509514119,13.39431533206,75.0895958419896,2.5488005787158814,-8.309996092733252,-0.4252661330743412,8.70248646854704,0
125,1900,130950.7,1149250950.7,3784187.4352716748,901122.0871438592,5037703.6264893245,52.5115080155059,13.3942899392095,75.0847857247737,2.5060121730522917,-8.223634139514951,-0.4086873998664798,8.60669976604806,0
126,1900,130950.9,1149250950.9,3784187.9584145513,901120.4596786331,5037703.520298209,52.5115064941411,13.3942648353622,75.0808059721099,2.471375380993975,-8.137010489774124,-0.39823734893281043,8.51335591706128,0
127,1900,130951.1,1149250951.1,3784188.4765354106,901118.8498448973,5037703.415771347,52.5115049875852,13.3942400012818,75.0776596828579,2.436777273270272,-8.050154215399733,-0.3878574005652727,8.41981589670569,0
128,1900,130951.3,1149250951.3,3784188.985662883,901117.2579837424,5037703.315784241,52.5115035385494,13.3942154554057,75.0753253357777,2.4008714029886455,-7.957449229827784,-0.37754075891484123,8.32031963109696,0
129,1900,130951.5,1149250951.5,3784189.4815375432,901115.6822405604,5037703.2237953795,52.5115021985583,13.3941911856933,75.073763887422,2.3637841065933496,-7.859716622069883,-0.3672357967031595,8.21568516997853,0
130,1900,130951.7,1149250951.7,3784189.9680606043,901114.125990209,5037703.136236425,52.5115009154605,13.3941672271898,75.072929433946,2.325703343860985,-7.758064815102964,-0.3568858115252494,8.1070236956267,0
131,1900,130951.9,1149250951.9,3784190.4586997638,901112.595176175,5037703.041938943,52.5114995249367,13.3941436191044,75.0727715260352,2.2859760361070194,-7.646595634067307,-0.3470514729383698,7.98852651954423,0
132,1900,130952.1,1149250952.1,3784190.93005031,901111.0854334871,5037702.959069015,52.5114982958997,13.3941203787499,75.0732323943504,2.2415559459935177,-7.518395919464924,-0.3366881346969674,7.8526561850683,0
